FLOW_START_MILLISECONDS,FLOW_END_MILLISECONDS,IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,SRC_TO_DST_IAT_MIN,SRC_TO_DST_IAT_MAX,SRC_TO_DST_IAT_AVG,SRC_TO_DST_IAT_STDDEV,DST_TO_SRC_IAT_MIN,DST_TO_SRC_IAT_MAX,DST_TO_SRC_IAT_AVG,DST_TO_SRC_IAT_STDDEV,Label,Attack
1556226704674,1556226704674,192.168.1.184,443,192.168.1.31,50438,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556229165660,1556229165663,192.168.1.31,40715,192.168.1.1,53,17,5,71,1,71,1,0,0,0,2,0,0,0,0,71,71,71,71,35,35,0,0,0,0,189333,189333,2,0,0,0,0,0,0,0,0,22622,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556252255931,1556252255931,192.168.1.184,443,192.168.1.38,51818,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556036531118,1556036531118,192.168.1.31,37765,192.168.1.46,19780,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556542495277,1556542495277,192.168.1.1,53,192.168.1.169,51642,17,5,71,1,0,0,0,0,0,1,0,0,0,0,71,71,0,71,0,0,0,0,0,0,568000,0,1,0,0,0,0,0,0,0,0,14697,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556076282025,1556076282025,192.168.1.31,59080,192.168.1.180,545,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556251530999,1556251530999,192.168.1.184,443,192.168.1.38,36491,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556030907138,1556030907138,192.168.1.32,35059,192.168.1.180,2608,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556185745007,1556185745925,192.168.1.17,53681,239.255.255.250,1900,17,12,404,2,0,0,0,0,0,918,918,0,1,1,202,202,0,202,0,0,0,0,0,0,3516,0,0,2,0,0,0,0,0,0,0,0,0,0,0,918,918,918,0,0,0,0,0,0,Benign
1556203853182,1556203853182,192.168.1.184,443,144.138.118.76,32320,6,91,44,1,0,0,18,18,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,29200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556542608335,1556542608335,192.168.1.1,53,192.168.1.169,51642,17,5,71,1,0,0,0,0,0,1,0,0,0,0,71,71,0,71,0,0,0,0,0,0,568000,0,1,0,0,0,0,0,0,0,0,14697,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556211747632,1556211747632,192.168.1.184,443,192.168.1.31,36076,6,91,89,1,0,0,25,25,0,1,0,0,0,0,89,89,0,89,0,0,0,0,0,0,712000,0,1,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556231366473,1556231366473,192.168.1.184,443,192.168.1.30,49666,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556225336672,1556225336672,192.168.1.184,443,192.168.1.30,51840,6,91,89,1,0,0,25,25,0,1,0,0,0,0,89,89,0,89,0,0,0,0,0,0,712000,0,1,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556038031236,1556038031236,192.168.1.32,53922,192.168.1.186,5060,6,100,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556205858755,1556205858809,192.168.1.184,443,192.168.1.30,44660,6,91,52,1,52,1,17,17,16,54,0,0,0,0,52,52,52,52,0,0,0,0,0,0,7563,7563,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556083053163,1556083053175,192.168.1.31,51848,192.168.1.194,1840,6,0,44,1,40,1,22,2,20,11,0,0,0,0,44,40,40,44,3,4,0,0,0,0,29333,26666,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556423474709,1556423474721,192.168.1.190,31535,192.5.5.241,53,17,5,56,1,1125,1,0,0,0,11,0,0,0,0,1125,56,56,1125,102,5,0,0,0,0,37333,750000,1,0,0,0,1,0,0,0,0,20668,2,0,0,0,0,0,0,0,0,0,0,0,Benign
1556031023987,1556031023987,192.168.1.32,47861,192.168.1.152,2049,6,11,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556029017241,1556029017241,192.168.1.31,43557,192.168.1.169,711,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556029464761,1556029464761,192.168.1.32,45811,192.168.1.193,1104,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556222002666,1556222002672,192.168.1.30,47425,192.168.1.1,53,17,5,67,1,67,1,0,0,0,6,0,0,0,0,67,67,67,67,11,11,0,0,0,0,76571,76571,2,0,0,0,0,0,0,0,0,52148,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556039346564,1556039346564,192.168.1.31,36720,192.168.1.49,2043,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556226330376,1556226330376,192.168.1.184,443,192.168.1.31,60238,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556235190344,1556235190344,192.168.1.184,443,192.168.1.30,54694,6,91,329,1,0,0,24,24,0,1,0,0,0,0,329,329,0,329,0,3,0,0,0,0,2632000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556082864535,1556082864535,192.168.1.31,42929,192.168.1.49,2869,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556254689670,1556254689689,192.168.1.184,443,192.168.1.38,35142,6,91,52,1,52,1,17,17,16,19,0,0,0,0,52,52,52,52,2,2,0,0,0,0,20800,20800,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556037273917,1556037273917,192.168.1.31,58550,192.168.1.49,2103,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556222652677,1556222652677,192.168.1.184,443,192.168.1.30,38996,6,91,89,1,0,0,25,25,0,1,0,0,0,0,89,89,0,89,0,0,0,0,0,0,712000,0,1,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556030552283,1556030552283,192.168.1.30,53518,192.168.1.46,14238,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556244622146,1556244622146,192.168.1.184,443,192.168.1.31,45778,6,91,329,1,0,0,24,24,0,1,0,0,0,0,329,329,0,329,0,3,0,0,0,0,2632000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556226790824,1556226790824,192.168.1.31,52103,192.168.1.1,53,17,5,71,1,71,1,0,0,0,1,0,0,0,0,71,71,71,71,0,0,0,0,0,0,568000,568000,2,0,0,0,0,0,0,0,0,43493,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556031192311,1556031192311,192.168.1.30,40249,192.168.1.49,2005,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028732907,1556028732909,192.168.1.32,62623,192.168.1.190,1031,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,40,44,0,0,0,0,176000,160000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556057276388,1556057276388,172.17.0.5,46941,192.168.1.190,53,17,5,118,2,268,2,0,0,0,1,0,0,64,64,134,59,59,134,2,1,0,0,0,0,944000,2144000,2,2,0,0,0,0,0,0,0,56265,1,392,0,0,0,0,0,0,0,0,0,0,Benign
1556542571446,1556542571446,192.168.1.1,53,192.168.1.169,51642,17,5,71,1,0,0,0,0,0,1,0,0,0,0,71,71,0,71,0,0,0,0,0,0,568000,0,1,0,0,0,0,0,0,0,0,14697,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556239512919,1556239512919,192.168.1.194,80,192.168.1.30,47002,6,7,60,1,52,1,18,18,16,1,0,0,0,0,60,52,52,60,0,0,0,0,0,0,480000,416000,2,0,0,0,0,5792,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556029421197,1556029421197,192.168.1.30,39673,192.168.1.195,9943,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556241162334,1556241162334,192.168.1.184,443,192.168.1.30,51564,6,91,329,1,0,0,24,24,0,1,0,0,0,0,329,329,0,329,0,3,0,0,0,0,2632000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556227556396,1556227556396,192.168.1.184,443,192.168.1.31,42684,6,91,89,1,0,0,25,25,0,1,0,0,0,0,89,89,0,89,0,0,0,0,0,0,712000,0,1,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556029010390,1556029010390,192.168.1.32,57977,192.168.1.193,1042,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556036432077,1556036432077,192.168.1.31,50227,192.168.1.46,990,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556240813795,1556240813795,192.168.1.184,443,192.168.1.31,41420,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556542666297,1556542666297,192.168.1.1,53,192.168.1.169,51642,17,5,71,1,0,0,0,0,0,1,0,0,0,0,71,71,0,71,0,0,0,0,0,0,568000,0,1,0,0,0,0,0,0,0,0,14697,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556542724369,1556542724369,192.168.1.1,53,192.168.1.169,51642,17,5,71,1,0,0,0,0,0,1,0,0,0,0,71,71,0,71,0,0,0,0,0,0,568000,0,1,0,0,0,0,0,0,0,0,14697,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556076232546,1556076232546,192.168.1.32,56338,192.168.1.195,52673,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556029879486,1556029879486,192.168.1.32,58431,192.168.1.195,34571,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556076430990,1556076430990,192.168.1.32,37393,192.168.1.195,9207,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556249520480,1556249520480,192.168.1.194,80,192.168.1.38,34888,6,7,60,1,52,1,18,18,16,1,0,0,0,0,60,52,52,60,0,0,0,0,0,0,480000,416000,2,0,0,0,0,5792,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556076105608,1556076105608,192.168.1.32,49054,192.168.1.152,801,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556186318106,1556186318112,192.168.1.184,443,192.168.1.38,60824,6,91,52,1,52,1,17,17,16,5,0,0,0,0,52,52,52,52,10,10,0,0,0,0,69333,69333,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556085059450,1556085059450,192.168.1.32,30149,192.168.1.194,2429,6,0,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556242726004,1556242726006,192.168.1.30,50534,192.168.1.1,53,17,5,67,1,67,1,0,0,0,2,0,0,0,0,67,67,67,67,33,33,0,0,0,0,178666,178666,2,0,0,0,0,0,0,0,0,53130,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556037572655,1556037572655,192.168.1.32,45061,192.168.1.180,33864,6,0,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556083193157,1556083193157,192.168.1.31,54583,192.168.1.49,9009,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556029373114,1556029373114,192.168.1.30,43888,192.168.1.1,53,17,5,72,1,0,0,0,0,0,1,0,0,0,0,72,72,0,72,0,0,0,0,0,0,576000,0,1,0,0,0,0,0,0,0,0,3763,12,0,0,0,0,0,0,0,0,0,0,0,Benign
1556036581891,1556036581891,192.168.1.32,50512,192.168.1.186,40055,6,0,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556445529730,1556445529748,192.168.1.180,123,144.48.166.166,123,17,9,76,1,76,1,0,0,0,17,0,0,0,0,76,76,76,76,4,4,0,0,0,0,33777,33777,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028690160,1556028690160,192.168.1.32,61196,192.168.1.193,8193,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556036227706,1556036227706,192.168.1.193,5822,192.168.1.31,48932,6,0,40,1,0,0,20,20,0,1,0,0,0,0,40,40,0,40,0,0,0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556036273627,1556036273627,192.168.1.32,25445,192.168.1.186,38717,6,0,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556039590115,1556039590123,192.168.1.32,53034,192.168.1.49,9099,6,0,44,1,40,1,22,2,20,8,0,0,0,0,44,40,40,44,5,5,0,0,0,0,39111,35555,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556238079212,1556238079212,192.168.1.184,443,192.168.1.31,47458,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556219149416,1556219149418,192.168.1.30,55334,192.168.1.1,53,17,5,67,1,67,1,0,0,0,2,0,0,0,0,67,67,67,67,33,33,0,0,0,0,178666,178666,2,0,0,0,0,0,0,0,0,1838,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556542725691,1556542725691,192.168.1.1,53,192.168.1.169,51642,17,5,71,1,0,0,0,0,0,1,0,0,0,0,71,71,0,71,0,0,0,0,0,0,568000,0,1,0,0,0,0,0,0,0,0,14697,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556204396107,1556204396112,192.168.1.184,443,192.168.1.30,57102,6,91,52,1,52,1,17,17,16,4,0,0,0,0,52,52,52,52,13,13,0,0,0,0,83200,83200,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556030183669,1556030183669,192.168.1.194,4002,192.168.1.30,62153,6,0,40,1,0,0,20,20,0,1,0,0,0,0,40,40,0,40,0,0,0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556360225707,1556360225916,192.168.1.195,80,192.168.1.39,40922,6,7,681,3,120,3,25,25,17,208,206,208,128,128,601,40,40,601,0,3,0,0,0,0,26066,4593,5,0,0,1,0,1025,237,0,0,0,0,0,0,0,206,103,103,2,205,103,101,0,Benign
1556029709313,1556029710297,192.168.1.30,0,192.168.35.220,0,1,81,160,4,0,0,0,0,0,983,983,0,39,42,40,40,0,40,0,0,0,0,0,0,1300,0,4,0,0,0,0,0,0,3328,13,0,0,0,0,147,607,327,200,0,0,0,0,0,Benign
1556210934806,1556210934806,192.168.1.184,443,192.168.1.31,36904,6,91,52,1,0,0,17,17,0,1,0,0,0,0,52,52,0,52,0,0,0,0,0,0,416000,0,1,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556528116366,1556528116625,192.168.1.190,4440,91.189.91.139,53,17,5,73,1,217,1,0,0,0,258,0,0,0,0,217,73,73,217,0,0,0,0,0,0,2254,6702,1,1,0,0,0,0,0,0,0,30928,1,600,0,0,0,0,0,0,0,0,0,0,Benign
1556463693099,1556463694797,192.168.1.152,1880,192.168.1.193,49338,6,0,4027,7,200,5,24,24,16,1697,1697,1390,64,64,1124,40,40,1124,0,2,0,0,0,0,18972,942,6,1,2,2,1,30016,64240,0,0,0,0,0,0,0,576,282,183,202,578,347,152,0,Benign
1556036692171,1556036692176,192.168.1.31,63887,192.168.1.194,1247,6,0,44,1,40,1,22,2,20,4,0,0,0,0,44,40,40,44,10,11,0,0,0,0,70400,64000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556041977538,1556041977538,192.168.1.31,58494,192.168.1.49,1055,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556172880164,1556172880164,192.168.1.79,60801,239.255.255.250,15600,17,0,63,1,0,0,0,0,0,1,0,0,0,0,63,63,0,63,0,0,0,0,0,0,504000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556076692317,1556076692317,192.168.1.32,41407,192.168.1.180,264,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556245307194,1556245307194,192.168.1.194,80,192.168.1.30,59976,6,7,60,1,52,1,18,18,16,1,0,0,0,0,60,52,52,60,0,0,0,0,0,0,480000,416000,2,0,0,0,0,5792,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556542506844,1556542506844,192.168.1.1,53,192.168.1.169,52970,17,5,67,1,0,0,0,0,0,1,0,0,0,0,67,67,0,67,0,0,0,0,0,0,536000,0,1,0,0,0,0,0,0,0,0,53421,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556253444800,1556253444801,192.168.1.184,443,192.168.1.38,58575,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556076728841,1556076728843,192.168.1.31,38992,192.168.1.79,1999,6,0,44,1,40,1,22,2,20,2,0,0,0,0,44,40,40,44,20,22,0,0,0,0,117333,106666,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556042659000,1556042659007,192.168.1.31,61645,192.168.1.49,3221,6,0,44,1,40,1,22,2,20,6,0,0,0,0,44,40,40,44,6,7,0,0,0,0,50285,45714,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556035875182,1556035875182,192.168.1.30,62478,192.168.1.195,35724,6,0,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556542683431,1556542683431,192.168.1.1,53,192.168.1.169,51642,17,5,71,1,0,0,0,0,0,1,0,0,0,0,71,71,0,71,0,0,0,0,0,0,568000,0,1,0,0,0,0,0,0,0,0,14697,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556253658209,1556253658209,192.168.1.184,443,192.168.1.38,52856,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556542685418,1556542685418,192.168.1.1,53,192.168.1.169,51642,17,5,71,1,0,0,0,0,0,1,0,0,0,0,71,71,0,71,0,0,0,0,0,0,568000,0,1,0,0,0,0,0,0,0,0,14697,1,0,0,0,0,0,0,0,0,0,0,0,Benign
1556221820750,1556221820750,192.168.1.184,443,192.168.1.31,40884,6,91,329,1,0,0,24,24,0,1,0,0,0,0,329,329,0,329,0,3,0,0,0,0,2632000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556245012547,1556245012547,192.168.1.184,443,192.168.1.30,39308,6,91,329,1,0,0,24,24,0,1,0,0,0,0,329,329,0,329,0,3,0,0,0,0,2632000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556083167458,1556083167458,192.168.1.32,57492,192.168.1.195,31020,6,0,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556031348906,1556031348906,192.168.1.32,58579,192.168.1.186,7,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556036194633,1556036194633,192.168.1.31,33981,192.168.1.186,4900,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556542472955,1556542472955,192.168.1.1,53,192.168.1.169,54674,17,5,328,1,0,0,0,0,0,1,0,0,0,0,328,328,0,328,0,3,0,0,0,0,2624000,0,0,0,1,0,0,0,0,0,0,3747,1,1640,0,0,0,0,0,0,0,0,0,0,Benign
1556236092816,1556236092816,192.168.1.152,80,192.168.1.31,37578,6,7,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,229,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556030411056,1556030411056,192.168.1.30,39600,192.168.1.46,9090,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556030753616,1556030753617,192.168.1.32,55384,192.168.1.169,2038,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556231292477,1556231292477,192.168.1.184,443,192.168.1.31,36614,6,91,329,1,0,0,24,24,0,1,0,0,0,0,329,329,0,329,0,3,0,0,0,0,2632000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556225271971,1556225271971,192.168.1.184,443,192.168.1.30,32984,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556076740823,1556076740823,192.168.1.31,56324,192.168.1.190,999,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
