FLOW_START_MILLISECONDS,FLOW_END_MILLISECONDS,IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,SRC_TO_DST_IAT_MIN,SRC_TO_DST_IAT_MAX,SRC_TO_DST_IAT_AVG,SRC_TO_DST_IAT_STDDEV,DST_TO_SRC_IAT_MIN,DST_TO_SRC_IAT_MAX,DST_TO_SRC_IAT_AVG,DST_TO_SRC_IAT_STDDEV,Label,Attack,TARGET_COUNT,COORDINATION_LEVEL
1556428639310,1556428639389,192.168.1.33,36135,192.168.1.193,445,6,10,4570,7,393,5,29,25,28,79,79,79,64,64,1500,40,40,1500,4,57,0,0,0,0,457000,39300,8,1,0,0,3,237,260,0,0,0,0,0,0,0,48,12,17,0,64,19,26,1,ransomware,1,Individual
1556428639313,1556428639360,192.168.1.33,40139,192.168.1.193,445,6,10,456,6,542,5,31,27,30,47,46,46,64,64,207,40,40,207,11,9,0,0,0,0,76000,90333,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,41,9,16,0,41,11,17,1,ransomware,1,Individual
1556428639320,1556428639390,192.168.1.33,35145,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,70,68,69,64,64,1500,40,40,1500,2,66,0,0,0,0,523085,23314,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,57,11,20,0,58,22,25,1,ransomware,1,Individual
1556428639321,1556428639390,192.168.1.33,44093,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,69,67,68,64,64,1500,40,40,1500,3,67,0,0,0,0,530666,23652,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,56,11,20,0,57,22,24,1,ransomware,1,Individual
1556428639322,1556428639390,192.168.1.33,43155,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,68,66,67,64,64,1500,40,40,1500,3,68,0,0,0,0,538470,24000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,55,10,20,0,56,22,24,1,ransomware,1,Individual
1556428639323,1556428639390,192.168.1.33,39771,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,67,65,66,64,64,1500,40,40,1500,3,69,0,0,0,0,546507,24358,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,54,10,19,0,55,21,23,1,ransomware,1,Individual
1556428639325,1556428639437,192.168.1.37,36673,192.168.1.193,445,6,10,49770,40,1220,17,26,26,26,112,112,112,64,64,1500,52,52,1500,10,444,0,0,0,0,3523539,86371,21,3,0,0,33,29200,8192,0,0,0,0,0,0,0,42,2,8,0,77,6,18,1,ransomware,2,Coordinated
1556428639325,1556428639390,192.168.1.33,38813,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,65,64,65,64,64,1500,40,40,1500,3,70,0,0,0,0,554787,24727,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,53,10,19,0,54,21,23,1,ransomware,1,Individual
1556428639326,1556428639390,192.168.1.33,38069,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,64,63,63,64,64,1500,40,40,1500,3,72,0,0,0,0,572125,25500,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,52,10,18,0,52,20,22,1,ransomware,1,Individual
1556428639328,1556428639390,192.168.1.33,39163,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,62,61,62,64,64,1500,40,40,1500,3,73,0,0,0,0,581206,25904,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,51,10,18,0,51,20,22,1,ransomware,1,Individual
1556428639329,1556428639390,192.168.1.33,37391,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,61,61,61,64,64,1500,40,40,1500,3,75,0,0,0,0,590580,26322,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,50,10,18,0,50,20,21,1,ransomware,1,Individual
1556428639330,1556428639391,192.168.1.33,38091,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,61,60,61,64,64,1500,40,40,1500,3,75,0,0,0,0,590580,26322,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,49,9,17,0,49,20,20,1,ransomware,1,Individual
1556428639331,1556428639391,192.168.1.33,42673,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,60,59,59,64,64,1500,40,40,1500,3,76,0,0,0,0,600262,26754,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,48,9,17,0,48,19,20,1,ransomware,1,Individual
1556428639332,1556428639391,192.168.1.33,35929,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,59,59,59,64,64,1500,40,40,1500,3,77,0,0,0,0,610266,27200,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,47,9,17,0,47,19,20,1,ransomware,1,Individual
1556428639333,1556428639391,192.168.1.33,36889,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,58,58,58,64,64,1500,40,40,1500,3,78,0,0,0,0,620610,27661,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,46,9,16,0,47,19,20,1,ransomware,1,Individual
1556428639334,1556428639391,192.168.1.33,46423,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,57,57,57,64,64,1500,40,40,1500,3,80,0,0,0,0,631310,28137,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,45,9,16,0,46,18,19,1,ransomware,1,Individual
1556428639335,1556428639391,192.168.1.33,46489,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,56,55,55,64,64,1500,40,40,1500,3,81,0,0,0,0,642385,28631,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,44,9,16,0,44,18,18,1,ransomware,1,Individual
1556428639336,1556428639391,192.168.1.33,35515,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,55,54,54,64,64,1500,40,40,1500,3,83,0,0,0,0,653857,29142,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,43,9,15,0,43,18,18,1,ransomware,1,Individual
1556428639337,1556428639392,192.168.1.33,45741,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,55,54,55,64,64,1500,40,40,1500,3,83,0,0,0,0,653857,29142,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,42,8,15,0,42,17,17,1,ransomware,1,Individual
1556428639338,1556428639392,192.168.1.33,45459,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,54,53,53,64,64,1500,40,40,1500,3,86,0,0,0,0,678074,30222,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,41,8,14,0,42,17,17,1,ransomware,1,Individual
1556428639339,1556428639392,192.168.1.33,38769,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,53,52,52,64,64,1500,40,40,1500,3,88,0,0,0,0,690867,30792,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,40,8,14,0,41,17,17,1,ransomware,1,Individual
1556428639341,1556428639392,192.168.1.33,46041,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,51,51,51,64,64,1500,40,40,1500,4,89,0,0,0,0,704153,31384,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,38,8,13,0,39,16,16,1,ransomware,1,Individual
1556428639342,1556428639392,192.168.1.33,36883,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,50,49,49,64,64,1500,40,40,1500,4,91,0,0,0,0,717960,32000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,37,7,13,0,38,16,15,1,ransomware,1,Individual
1556428639344,1556428639393,192.168.1.33,35425,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,49,48,48,64,64,1500,40,40,1500,4,95,0,0,0,0,747265,33306,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,36,7,13,0,37,16,15,1,ransomware,1,Individual
1556428639345,1556428639393,192.168.1.33,46475,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,48,47,47,64,64,1500,40,40,1500,4,95,0,0,0,0,747265,33306,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,33,7,12,0,35,15,14,1,ransomware,1,Individual
1556428639348,1556428639370,192.168.1.33,33585,192.168.1.193,445,6,10,456,6,487,5,31,27,30,22,21,21,64,64,183,40,40,183,22,20,0,0,0,0,158608,169391,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,11,4,4,0,10,5,3,1,ransomware,1,Individual
1556428639350,1556428639355,192.168.1.37,45363,192.168.1.193,135,6,370,392,6,276,4,27,27,27,5,4,1,64,64,124,52,52,124,69,98,0,0,0,0,627200,441600,10,0,0,0,0,29200,8192,0,0,0,0,0,0,0,3,0,1,0,1,0,0,1,ransomware,2,Coordinated
1556428639361,1556428639394,192.168.1.33,38683,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,33,32,32,64,64,1500,40,40,1500,6,143,0,0,0,0,1109575,49454,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,19,5,7,0,19,10,7,1,ransomware,1,Individual
1556428639362,1556428639394,192.168.1.33,39485,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,32,31,31,64,64,1500,40,40,1500,6,147,0,0,0,0,1144250,51000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,18,5,7,0,18,10,7,1,ransomware,1,Individual
1556428639363,1556428639394,192.168.1.33,40947,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,31,30,30,64,64,1500,40,40,1500,6,152,0,0,0,0,1181161,52645,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,17,4,6,0,17,9,7,1,ransomware,1,Individual
1556428639364,1556428639394,192.168.1.33,43279,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,30,30,30,64,64,1500,40,40,1500,6,152,0,0,0,0,1181161,52645,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,16,4,6,0,16,9,6,1,ransomware,1,Individual
1556428639366,1556428639395,192.168.1.33,38657,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,29,28,27,64,64,1500,40,40,1500,7,163,0,0,0,0,1262620,56275,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,13,4,5,0,14,8,6,1,ransomware,1,Individual
1556428639369,1556428639395,192.168.1.33,45611,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,26,25,25,64,64,1500,40,40,1500,8,183,0,0,0,0,1408307,62769,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,12,3,5,0,13,8,5,1,ransomware,1,Individual
1556428639448,1556428640929,192.168.1.193,49166,192.168.1.33,7870,6,0,10131,56,327103,233,26,26,26,1481,1480,1480,128,128,1500,40,40,1500,221,6,0,0,0,0,54725,1766930,52,11,3,2,221,16425,29200,0,0,0,0,0,0,0,529,26,78,0,472,6,36,1,ransomware,2,Coordinated
1556428648794,1556428648850,192.168.1.33,46859,192.168.1.193,445,6,10,66301,51,1376,20,26,26,26,56,56,56,64,64,1500,52,52,1500,24,1183,0,0,0,0,9305403,193122,24,3,0,0,44,29200,8192,0,0,0,0,0,0,0,39,1,5,0,39,2,8,1,ransomware,1,Individual
1556428648804,1556428648805,192.168.1.33,43823,192.168.1.193,135,6,370,392,6,276,4,27,27,27,1,1,0,64,64,124,52,52,124,276,392,0,0,0,0,1568000,1104000,10,0,0,0,0,29200,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,1,Individual
1556428649449,1556428649484,192.168.1.37,36673,192.168.1.193,445,6,10,4518,6,393,5,29,25,28,35,34,34,64,64,1500,40,40,1500,11,129,0,0,0,0,1004000,87333,7,1,0,0,3,237,260,0,0,0,0,0,0,0,29,6,11,0,29,8,12,1,ransomware,2,Coordinated
1556428649452,1556428649472,192.168.1.37,45229,192.168.1.193,445,6,10,456,6,542,5,31,27,30,20,19,19,64,64,207,40,40,207,28,24,0,0,0,0,182400,216800,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,15,3,5,0,15,4,6,1,ransomware,2,Coordinated
1556428649457,1556428649496,192.168.1.37,44979,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,39,27,39,64,64,1500,40,40,1500,5,117,0,0,0,0,915400,40800,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,22,4,8,2,24,12,8,1,ransomware,2,Coordinated
1556428649458,1556428649496,192.168.1.37,46313,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,38,25,37,64,64,1500,40,40,1500,5,123,0,0,0,0,963578,42947,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,22,4,8,2,22,11,8,1,ransomware,2,Coordinated
1556428649459,1556428649496,192.168.1.37,33997,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,37,24,36,64,64,1500,40,40,1500,5,127,0,0,0,0,989621,44108,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,21,3,7,2,22,11,8,1,ransomware,2,Coordinated
1556428649459,1556428649496,192.168.1.37,34139,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,37,25,36,64,64,1500,40,40,1500,5,127,0,0,0,0,989621,44108,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,21,3,7,2,22,11,8,1,ransomware,2,Coordinated
1556428649460,1556428649496,192.168.1.37,35569,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,36,23,35,64,64,1500,40,40,1500,5,130,0,0,0,0,1017111,45333,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,21,3,7,2,21,11,7,1,ransomware,2,Coordinated
1556428649461,1556428649496,192.168.1.37,35229,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,35,23,35,64,64,1500,40,40,1500,5,130,0,0,0,0,1017111,45333,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,20,3,7,2,20,11,7,1,ransomware,2,Coordinated
1556428649461,1556428649496,192.168.1.37,35601,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,35,22,34,64,64,1500,40,40,1500,6,134,0,0,0,0,1046171,46628,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,20,3,7,2,20,11,7,1,ransomware,2,Coordinated
1556428649462,1556428649496,192.168.1.37,32785,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,34,22,34,64,64,1500,40,40,1500,6,134,0,0,0,0,1046171,46628,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,19,3,6,2,20,11,7,1,ransomware,2,Coordinated
1556428649462,1556428649496,192.168.1.37,45773,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,34,21,33,64,64,1500,40,40,1500,6,138,0,0,0,0,1076941,48000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,19,3,6,2,19,10,6,1,ransomware,2,Coordinated
1556428649463,1556428649496,192.168.1.37,33455,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,33,21,33,64,64,1500,40,40,1500,6,138,0,0,0,0,1076941,48000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,18,3,6,2,19,10,6,1,ransomware,2,Coordinated
1556428649464,1556428649496,192.168.1.37,44369,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,32,20,31,64,64,1500,40,40,1500,6,143,0,0,0,0,1109575,49454,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,17,3,6,2,18,10,6,1,ransomware,2,Coordinated
1556428649465,1556428649496,192.168.1.37,45101,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,31,19,31,64,64,1500,40,40,1500,6,147,0,0,0,0,1144250,51000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,16,3,5,2,17,10,6,1,ransomware,2,Coordinated
1556428649466,1556428649477,192.168.1.37,36447,192.168.1.193,445,6,10,456,6,487,5,31,27,30,11,10,10,64,64,183,40,40,183,48,45,0,0,0,0,331636,354181,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,6,1,2,0,6,2,2,1,ransomware,2,Coordinated
1556428649472,1556428649485,192.168.1.37,39695,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,13,12,12,64,64,1500,40,40,1500,17,381,0,0,0,0,2816615,125538,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,9,1,3,0,10,3,4,1,ransomware,2,Coordinated
1556428649473,1556428649496,192.168.1.37,32933,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,23,11,22,64,64,1500,40,40,1500,9,208,0,0,0,0,1592000,70956,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,8,1,2,1,11,7,4,1,ransomware,2,Coordinated
1556428649474,1556428649496,192.168.1.37,33005,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,22,10,22,64,64,1500,40,40,1500,9,208,0,0,0,0,1592000,70956,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,8,1,2,1,11,6,4,1,ransomware,2,Coordinated
1556428649475,1556428649496,192.168.1.37,40097,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,21,9,20,64,64,1500,40,40,1500,10,228,0,0,0,0,1743619,77714,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,6,1,2,1,11,6,4,1,ransomware,2,Coordinated
1556428649475,1556428649496,192.168.1.37,40899,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,21,9,21,64,64,1500,40,40,1500,9,217,0,0,0,0,1664363,74181,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,7,1,2,1,11,6,4,1,ransomware,2,Coordinated
1556428649476,1556428649496,192.168.1.37,44161,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,20,8,20,64,64,1500,40,40,1500,10,228,0,0,0,0,1743619,77714,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,6,1,2,1,11,6,4,1,ransomware,2,Coordinated
1556428649497,1556428650947,192.168.1.193,49167,192.168.1.37,700,6,0,8035,48,347075,247,26,26,26,1450,1446,1447,128,128,1500,40,40,1500,239,5,0,0,0,0,44331,1914896,45,9,2,9,230,65335,29200,0,0,0,0,0,0,0,487,30,97,0,425,5,40,1,ransomware,2,Coordinated
1556428651007,1556428651288,192.168.1.193,49167,192.168.1.37,700,6,0,2776,25,67400,49,24,24,24,281,281,246,128,128,1500,40,40,1500,239,9,0,0,0,0,78751,1912056,24,2,2,1,45,65335,459,0,0,0,0,0,0,0,133,11,32,0,103,5,20,1,ransomware,2,Coordinated
1556428658860,1556428659418,192.168.1.33,46859,192.168.1.193,445,6,10,4466,5,393,5,29,25,28,558,48,557,64,64,1500,40,40,1500,0,8,0,0,0,0,64028,5634,6,1,0,0,3,237,260,0,0,0,0,0,0,0,43,12,18,0,508,139,213,1,ransomware,1,Individual
1556428658863,1556428658892,192.168.1.33,42215,192.168.1.193,445,6,10,456,6,542,5,31,27,30,29,28,28,64,64,207,40,40,207,19,16,0,0,0,0,125793,149517,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,23,5,8,0,23,6,9,1,ransomware,1,Individual
1556428658870,1556428658928,192.168.1.33,39719,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,58,38,57,64,64,1500,40,40,1500,3,80,0,0,0,0,631310,28137,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,34,6,12,3,34,18,12,1,ransomware,1,Individual
1556428658871,1556428658927,192.168.1.33,33269,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,56,37,55,64,64,1500,40,40,1500,3,83,0,0,0,0,653857,29142,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,33,6,12,3,34,18,12,1,ransomware,1,Individual
1556428658872,1556428658927,192.168.1.33,41831,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,55,36,54,64,64,1500,40,40,1500,3,84,0,0,0,0,665745,29672,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,32,5,11,3,33,17,12,1,ransomware,1,Individual
1556428658873,1556428658927,192.168.1.33,36589,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,54,35,53,64,64,1500,40,40,1500,3,86,0,0,0,0,678074,30222,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,31,5,11,3,32,17,11,1,ransomware,1,Individual
1556428658874,1556428658927,192.168.1.33,42041,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,53,34,52,64,64,1500,40,40,1500,3,88,0,0,0,0,690867,30792,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,30,5,11,3,31,17,11,1,ransomware,1,Individual
1556428658877,1556428658927,192.168.1.33,43471,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,50,32,49,64,64,1500,40,40,1500,4,91,0,0,0,0,717960,32000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,27,5,9,3,28,16,10,1,ransomware,1,Individual
1556428658878,1556428658927,192.168.1.33,38615,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,49,30,48,64,64,1500,40,40,1500,4,95,0,0,0,0,747265,33306,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,26,4,9,3,27,15,9,1,ransomware,1,Individual
1556428658879,1556428658927,192.168.1.33,34375,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,48,29,47,64,64,1500,40,40,1500,4,97,0,0,0,0,762833,34000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,26,4,9,2,26,15,9,1,ransomware,1,Individual
1556428658880,1556428658927,192.168.1.33,37807,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,47,28,46,64,64,1500,40,40,1500,4,99,0,0,0,0,779063,34723,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,25,4,9,2,25,14,9,1,ransomware,1,Individual
1556428658881,1556428658927,192.168.1.33,41177,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,46,28,45,64,64,1500,40,40,1500,4,101,0,0,0,0,796000,35478,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,24,4,8,3,25,15,9,1,ransomware,1,Individual
1556428658882,1556428658927,192.168.1.33,46227,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,45,27,44,64,64,1500,40,40,1500,4,104,0,0,0,0,813688,36266,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,23,4,8,3,24,14,8,1,ransomware,1,Individual
1556428658883,1556428658927,192.168.1.33,36007,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,44,26,44,64,64,1500,40,40,1500,4,104,0,0,0,0,813688,36266,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,23,4,8,3,23,14,8,1,ransomware,1,Individual
1556428658884,1556428658901,192.168.1.33,36535,192.168.1.193,445,6,10,456,6,487,5,31,27,30,17,16,16,64,64,183,40,40,183,30,28,0,0,0,0,214588,229176,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,9,2,3,0,9,3,3,1,ransomware,1,Individual
1556428658894,1556428658910,192.168.1.33,34973,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,16,15,16,64,64,1500,40,40,1500,12,286,0,0,0,0,2153882,96000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,11,2,4,0,12,4,5,1,ransomware,1,Individual
1556428658896,1556428658927,192.168.1.33,42149,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,31,13,31,64,64,1500,40,40,1500,6,147,0,0,0,0,1144250,51000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,10,2,3,2,17,10,6,1,ransomware,1,Individual
1556428658897,1556428658927,192.168.1.33,38523,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,30,12,30,64,64,1500,40,40,1500,6,152,0,0,0,0,1181161,52645,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,9,1,3,2,17,9,6,1,ransomware,1,Individual
1556428658898,1556428658928,192.168.1.33,35221,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,30,11,29,64,64,1500,40,40,1500,7,157,0,0,0,0,1220533,54400,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,8,1,2,3,17,9,5,1,ransomware,1,Individual
1556428658899,1556428658928,192.168.1.33,44441,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,29,10,28,64,64,1500,40,40,1500,7,163,0,0,0,0,1262620,56275,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,7,1,2,2,17,9,6,1,ransomware,1,Individual
1556428658900,1556428658928,192.168.1.33,46297,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,28,10,27,64,64,1500,40,40,1500,7,169,0,0,0,0,1307714,58285,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,7,1,2,2,17,8,6,1,ransomware,1,Individual
1556428658930,1556428659846,192.168.1.193,49168,192.168.1.33,7870,6,0,1583,20,207197,147,26,26,26,916,873,914,128,128,1500,40,40,1500,226,1,0,0,611,1,13810,1807607,21,4,1,5,136,16425,29200,0,0,0,0,0,0,0,608,45,135,0,403,6,38,1,ransomware,2,Coordinated
1556428720038,1556428721906,192.168.1.193,49167,192.168.1.37,700,6,0,4296,19,4048,34,24,24,24,1868,1859,1833,128,128,280,40,40,280,2,2,0,0,0,0,18388,17326,16,34,3,0,0,65335,1452,0,0,0,0,0,0,62,140,102,19,22,106,55,18,1,ransomware,2,Coordinated
1556428727007,1556428728350,192.168.1.193,49167,192.168.1.37,700,6,0,2720,12,2568,23,24,24,24,1343,1343,1343,128,128,280,40,40,280,1,2,0,0,0,0,16190,15285,12,21,2,0,0,65335,1452,0,0,0,0,0,0,93,328,121,65,1,265,60,47,1,ransomware,2,Coordinated
1556428785763,1556428785829,192.168.1.33,37125,192.168.1.193,445,6,10,66301,51,1376,20,26,26,26,66,65,65,64,64,1500,52,52,1500,21,1020,0,0,0,0,8036484,166787,24,3,0,0,44,29200,8192,0,0,0,0,0,0,0,39,1,5,0,39,3,8,1,ransomware,1,Individual
1556428785783,1556428785784,192.168.1.33,39147,192.168.1.193,135,6,370,392,6,276,4,27,27,27,1,1,0,64,64,124,52,52,124,276,392,0,0,0,0,1568000,1104000,10,0,0,0,0,29200,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,1,Individual
1556428795840,1556428795928,192.168.1.33,37125,192.168.1.193,445,6,10,4466,5,393,5,29,25,28,88,85,38,64,64,1500,40,40,1500,4,51,0,0,0,0,406000,35727,6,1,0,0,3,237,260,0,0,0,0,0,0,0,81,21,34,0,33,9,13,1,ransomware,1,Individual
1556428795892,1556428795915,192.168.1.33,41367,192.168.1.193,445,6,10,456,6,542,5,31,27,30,23,21,22,64,64,207,40,40,207,23,19,0,0,0,0,152000,180666,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,17,3,6,1,17,5,6,1,ransomware,1,Individual
1556428795898,1556428795938,192.168.1.33,42955,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,40,28,40,64,64,1500,40,40,1500,5,114,0,0,0,0,893073,39804,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,25,4,9,2,26,13,9,1,ransomware,1,Individual
